Date,Year,Distance,Event / Venue,Joggler,Gender,Nationality,Finish Time,Drops,Notes / Result Links,total_seconds,IAAF Points
20/07/2011,2011,3b 4x100m,"IJA, Rochester","Graham Rowe, Dave Kadlec, Conor Hussey, Daniel Burke",M,0,0:01:13.50,?,IJA Database,73.5,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Andrew Hodge,M,0,0:01:13.70,?,IJA Database,73.7,28
20/07/2011,2011,5b 100m,"IJA, Rochester",Grace Boatman,F,0,0:01:14.20,?,IJA Database,74.2,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Michael Barreto,M,0,0:01:14.80,?,IJA Database,74.8,17
20/07/2011,2011,3b 400m,"IJA, Rochester",Anders Kierulf,M,0,0:01:15.20,?,IJA Database,75.2,14
20/07/2011,2011,3b 400m,"IJA, Rochester",Reid Johnson,M,0,0:01:15.70,?,IJA Database,75.7,11
20/07/2011,2011,3b 400m,"IJA, Rochester",Jack Levy,M,0,0:01:16.00,?,IJA Database,76.0,9
20/07/2011,2011,5b 100m,"IJA, Rochester",Riga Moettus,F,0,0:01:16.80,?,IJA Database,76.8,0
20/07/2011,2011,5b 100m,"IJA, Rochester",Tyler Wishau,M,USA,0:01:17.10,?,IJA Database,77.1,0
20/07/2011,2011,3b 4x100m,"IJA, Rochester","Danny Rose, Alex Koren, Andrew Ruiz, Colin Revere",M,0,0:01:17.50,?,IJA Database,77.5,0
20/07/2011,2011,3b 4x100m,"IJA, Rochester","Maggie Armstrong, Sydney Paugh, Danny Gratzer, Grace Boatman",Mixed,0,0:01:18.00,?,IJA Database,78.0,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Daniel Burke,M,0,0:01:18.30,?,IJA Database,78.3,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Kevin Giblin,M,0,0:01:18.40,?,IJA Database,78.4,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Alec Bennett,M,0,0:01:21.70,?,IJA Database,81.7,0
20/07/2011,2011,7b 100m,"IJA, Rochester",Billy Watson,M,0,0:01:23.30,?,IJA Database,83.3,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Jonah Freed,M,0,0:01:24.00,?,IJA Database,84.0,0
20/07/2011,2011,3b 4x100m,"IJA, Rochester","John Kilgust, Tom McClintock, Jack Hirschowitz, Anders Kierulf",M,0,0:01:26.60,?,IJA Database,86.6,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Joe Gould,M,0,0:01:27.20,?,IJA Database,87.2,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Paul Arneberg,M,0,0:01:28.20,?,IJA Database,88.2,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Peter Brunette,M,0,0:01:28.40,?,IJA Database,88.4,0
20/07/2011,2011,3b 4x100m,"IJA, Rochester","Taylor Glenn, Mara Moettus, Sofia Meyer, Hannah Stoehr",F,0,0:01:28.70,?,IJA Database,88.7,33
20/07/2011,2011,3b 400m,"IJA, Rochester",Jack Denger,M,0,0:01:29.20,?,IJA Database,89.2,0
20/07/2011,2011,7b 100m,"IJA, Rochester",Andrew Hodge,M,0,0:01:30.90,?,IJA Database,90.9,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Chuck Ritzler,M,0,0:01:31.30,?,IJA Database,91.3,0
20/07/2011,2011,3b 4x100m,"IJA, Rochester","Reid Johnson, Nick Hiniker, Trish Evans, Unknown",Mixed,0,0:01:31.90,?,IJA Database,91.9,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Graham Rowe,M,0,0:01:32.40,?,IJA Database,92.4,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Joey Spicola,M,0,0:01:32.60,?,IJA Database,92.6,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Alex Koren,M,0,0:01:32.90,?,IJA Database,92.9,0
20/07/2011,2011,5b 100m,"IJA, Rochester",Maggie Armstrong,F,0,0:01:35.10,?,IJA Database,95.1,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Maggie Armstrong,F,0,0:01:36.30,?,IJA Database,96.3,62
20/07/2011,2011,3b 4x100m,"IJA, Rochester","Anna Gratzer, Megan Hussey, Riga Moettus, Alayna Bowlin",F,0,0:01:38.90,?,IJA Database,98.9,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Sydney Paugh,F,0,0:01:39.50,?,IJA Database,99.5,36
20/07/2011,2011,5b 100m,"IJA, Rochester",Sofia Meyer,F,0,0:01:41.80,?,IJA Database,101.8,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Hannah Stoehr,F,0,0:01:45.80,?,IJA Database,105.8,5
20/07/2011,2011,3b 100m,"IJA, Rochester",Alda Moettus,F,0,0:01:47.80,?,IJA Database,107.8,0
20/07/2011,2011,5b 100m,"IJA, Rochester",Paul Arneberg,M,0,0:01:50.10,?,IJA Database,110.1,0
20/07/2011,2011,3b 4x100m,"IJA, Rochester","Michael Mazur, Scott Geyman, Mike DeSalvo, Nicholas Eaton",M,0,0:01:50.60,?,IJA Database,110.6,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Ty Evans,M,0,0:01:52.50,?,IJA Database,112.5,0
20/07/2011,2011,5b 100m,"IJA, Rochester",Sydney Paugh,F,0,0:01:53.20,?,IJA Database,113.2,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Mara Moettus,F,0,0:01:57.30,?,IJA Database,117.3,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Katie Evans,F,0,0:01:59.40,?,IJA Database,119.4,0
20/07/2011,2011,5b 100m,"IJA, Rochester",Mara Moettus,F,0,0:01:59.90,?,IJA Database,119.9,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Danny Hodge,M,0,0:02:09.10,?,IJA Database,129.1,0
20/07/2011,2011,5b 100m,"IJA, Rochester",Hannah Bowlin,F,0,0:02:10.60,?,IJA Database,130.6,0
20/07/2011,2011,3b 400m,"IJA, Rochester",Michael Mazur,M,0,0:02:11.00,?,IJA Database,131.0,0
20/07/2011,2011,3b 800m,"IJA, Rochester",Eric Walter,M,0,0:02:13.20,?,IJA Database,133.2,471
20/07/2011,2011,7b 100m,"IJA, Rochester",Danny Gratzer,M,0,0:02:22.80,?,IJA Database,142.8,0
20/07/2011,2011,5b 100m,"IJA, Rochester",Hannah Stoehr,F,0,0:02:25.20,?,IJA Database,145.2,0
20/07/2011,2011,3b 800m,"IJA, Rochester",Nathan Lane,M,0,0:02:38.70,?,IJA Database,158.7,107
20/07/2011,2011,3b 800m,"IJA, Rochester",Trish Evans,F,USA,0:02:44.70,?,IJA Database,164.7,500
20/07/2011,2011,3b 800m,"IJA, Rochester",Grace Boatman,F,0,0:02:47.40,?,IJA Database,167.4,469
20/07/2011,2011,3b 800m,"IJA, Rochester",Chris Merra,M,0,0:02:48.00,?,IJA Database,168.0,38
20/07/2011,2011,3b 800m,"IJA, Rochester",Paul Arneberg,M,0,0:02:50.80,?,IJA Database,170.8,24
20/07/2011,2011,3b 800m,"IJA, Rochester",Andrew Hodge,M,0,0:03:02.20,?,IJA Database,182.2,0
20/07/2011,2011,7b 100m,"IJA, Rochester",Joey Spicola,M,0,0:03:10.70,?,IJA Database,190.7,0
20/07/2011,2011,3b 800m,"IJA, Rochester",Conor Hussey,M,0,0:03:16.00,?,IJA Database,196.0,0
20/07/2011,2011,3b 800m,"IJA, Rochester",Alec Bennett,M,0,0:03:17.20,?,IJA Database,197.2,0
20/07/2011,2011,3b 800m,"IJA, Rochester",Peter Brunette,M,0,0:03:23.90,?,IJA Database,203.9,0
20/07/2011,2011,3b 800m,"IJA, Rochester",Tom McClintock,M,0,0:03:37.40,?,IJA Database,217.4,0
20/07/2011,2011,3b 800m,"IJA, Rochester",Jack Hirschowitz,M,USA,0:04:00.30,?,IJA Database,240.3,0
20/07/2011,2011,3b 800m,"IJA, Rochester",Alayna Bowlin,F,0,0:04:17.60,?,IJA Database,257.6,0
20/07/2011,2011,3b 800m,"IJA, Rochester",Hannah Stoehr,F,0,0:04:31.70,?,IJA Database,271.7,0
20/07/2011,2011,3b 800m,"IJA, Rochester",Megan Hussey,F,0,0:05:04.30,?,IJA Database,304.3,0
20/07/2011,2011,7b 100m,"IJA, Rochester",Taylor Glenn,F,0,0:05:21.10,?,IJA Database,321.1,0
20/07/2011,2011,7b 100m,"IJA, Rochester",Danny Hodge,M,0,0:05:21.80,?,IJA Database,321.8,0
20/07/2011,2011,3b 1600m,"IJA, Rochester",Billy Watson,M,0,0:05:42.00,?,IJA Database,342.0,0
20/07/2011,2011,3b 4x400m,"IJA, Rochester","Jack Levy, Joey Spicola, Joe Gould, Billy Watson",M,0,0:05:51.00,?,IJA Database,351.0,0
20/07/2011,2011,3b 1600m,"IJA, Rochester",Nathan Lane,M,0,0:06:09.60,?,IJA Database,369.6,0
20/07/2011,2011,3b 1600m,"IJA, Rochester",Len Ferman,M,USA,0:06:25.80,?,IJA Database,385.8,0
20/07/2011,2011,3b 4x400m,"IJA, Rochester","Graham Rowe, Dave Kadlec, Conor Hussey, Daniel Burke",M,0,0:06:31.80,?,IJA Database,391.8,0
20/07/2011,2011,3b 4x400m,"IJA, Rochester","John Kilgust, Tom McClintock, Jack Hirschowitz, Anders Kierulf",M,0,0:06:38.00,?,IJA Database,398.0,0
20/07/2011,2011,3b 1600m,"IJA, Rochester",Andrew Hodge,M,0,0:07:02.70,?,IJA Database,422.7,0
20/07/2011,2011,3b 4x400m,"IJA, Rochester","Grace Boatman, Maggie Armstrong, Sydney Paugh, Danny Gratzer",Mixed,0,0:08:01.80,?,IJA Database,481.8,0
20/07/2011,2011,3b 1600m,"IJA, Rochester",Reid Johnson,M,0,0:08:06.60,?,IJA Database,486.6,0
20/07/2011,2011,3b 1600m,"IJA, Rochester",Alec Bennett,M,0,0:08:08.40,?,IJA Database,488.4,0
20/07/2011,2011,3b 1600m,"IJA, Rochester",Tom McClintock,M,0,0:08:14.60,?,IJA Database,494.6,0
20/07/2011,2011,3b 1600m,"IJA, Rochester",Dean Bennett,M,0,0:08:25.60,?,IJA Database,505.6,0
20/07/2011,2011,3b 1600m,"IJA, Rochester",Sydney Paugh,F,0,0:10:18.30,?,IJA Database,618.3,0
20/07/2011,2011,3b 1600m,"IJA, Rochester",Hannah Bowlin,F,0,0:10:44.00,?,IJA Database,644.0,0
20/07/2011,2011,3b 5km,"IJA, Rochester",Charles Schweitzer,M,USA,0:17:57.40,?,IJA Database,1077.4,365
20/07/2011,2011,3b 5km,"IJA, Rochester",Tyler Wishau,M,USA,0:18:38.80,?,IJA Database,1118.8,286
20/07/2011,2011,3b 5km,"IJA, Rochester",Bob Evans,M,USA,0:19:01.60,?,IJA Database,1141.6,247
20/07/2011,2011,3b 5km,"IJA, Rochester",Billy Watson,M,0,0:20:00.00,?,IJA Database,1200.0,159
20/07/2011,2011,3b 5km,"IJA, Rochester",Chris Merra,M,0,0:21:41.40,?,IJA Database,1301.4,53
20/07/2011,2011,3b 5km,"IJA, Rochester",Trish Evans,F,USA,0:21:46.30,?,IJA Database,1306.3,508
20/07/2011,2011,3b 5km,"IJA, Rochester",John Kilgust,M,0,0:27:18.50,?,IJA Database,1638.5,0
20/07/2011,2011,3b 5km,"IJA, Rochester",Jack Hirschowitz,M,USA,0:28:54.10,?,IJA Database,1734.1,0
20/07/2011,2011,3b 5km,"IJA, Rochester",Dean Bennett,M,0,0:28:54.10,?,IJA Database,1734.1,0
20/07/2011,2011,3b 5km,"IJA, Rochester",Nathan Wakefield,M,0,0:29:29.00,?,IJA Database,1769.0,0
24/05/2011,2011,5b 5km,Time Trial,Matthew Feldman,M,USA,0:27:06.00,?,,1626.0,0
22/05/2011,2011,3b Half Marathon,Edinburgh Half Marathon,Steve Portwine,M,GBR,2:04:03.00,6,https://www.podiumrunner.com/events/the-tale-of-the-scottish-joggler/  https://www.getreading.co.uk/news/local-news/woodley-man-steve-portwine-juggle-4214204,7443.0,0
22/05/2011,2011,3b Marathon,Edinburgh Marathon,Ralph Kidner,M,GBR,4:37:31.00,48,https://www.edinburghmarathon.com/results?name=ralph+kidner&running_number=&event=28&gender=&age_category=,16651.0,0
05/05/2011,2011,3b 400m,Time Trial,David Ferman,M,USA,0:00:56.23,0,https://www.youtube.com/watch?v=YhcXu01bUzE,56.23,528
24/04/2011,2011,3b Marathon,London Marathon,Tim Butler,M,GBR,5:06:20.00,?,Marathon #6: https://www.joggling.co.uk/Marathon-List,18380.0,0
17/04/2011,2011,3c Marathon,London Marathon,Colin Francome,M,GBR,7:32:23.00,?,https://www.justgiving.com/fundraising/colinfrancome https://marathonview.net/search?query=colin%20francome,27143.0,0
10/04/2011,2011,3b Marathon,Paris Marathon,Perry Romanowski,M,USA,3:58:05.00,?,https://marathonview.net/result/43416935,14285.0,32
29/01/2011,2011,3b 50 Miles,Yorkshire Frostbite 50,Tim Butler,M,GBR,13:34:00.00,?,Marathon #5: https://www.joggling.co.uk/Marathon-List,48840.0,0
07/11/2010,2010,3b Marathon,Rutland Water Marathon,Tim Butler,M,GBR,4:34:19.00,?,Marathon #4: https://www.joggling.co.uk/Marathon-List,16459.0,0
10/10/2010,2010,4b Half Marathon,Munich Half Marathon,Peter Meyer,M,DEU,2:21:07.00,15,99% 4 balls - this is close enough! https://muenchen.r.mikatiming.de/2010/?pid=search  http://home.mnet-online.de/joggling/aboutme_d.htm,8467.0,0
10/10/2010,2010,3b Marathon,Chicago Marathon,Perry Romanowski,M,USA,3:38:08.00,?,https://chicago-history.r.mikatiming.com/2021/?pid=search,13088.0,120
10/10/2010,2010,5b Marathon,Chicago Marathon,Barry Goldmeier,M,USA,5:51:41.00,?,http://www.marathonguide.com/results/browse.cfm?MIDD=67101010&Gen=B&Begin=31706&End=31805&Max=36159,21101.0,0
08/08/2010,2010,3c Half Marathon,Newark Half Marathon,Tim Butler,M,GBR,2:24:00.00,?,https://www.youtube.com/watch?v=K0y6jjFVx7o  https://www.facebook.com/photo/?fbid=1467928150956&set=a.1200853594259,8640.0,0
23/07/2010,2010,3b Ultra (70m),Grimsthorpe Ultramarathon,Tim Butler,M,GBR,20:28:00.00,?,Marathon #3: https://www.joggling.co.uk/Marathon-List,73680.0,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Tyler Wishau,M,USA,0:00:13.90,?,https://dev.juggle.org/history/champs/champs2010.php,13.9,235
20/07/2010,2010,3b 100m,"IJA, Nevada",Chris Lovdal,M,0,0:00:13.90,?,https://dev.juggle.org/history/champs/champs2010.php,13.9,235
20/07/2010,2010,3b 100m,"IJA, Nevada",Dylan Waickman,M,0,0:00:14.20,?,https://dev.juggle.org/history/champs/champs2010.php,14.2,191
20/07/2010,2010,3b 100m,"IJA, Nevada",Joey Spicola,M,0,0:00:14.60,?,https://dev.juggle.org/history/champs/champs2010.php,14.6,140
20/07/2010,2010,3b 100m,"IJA, Nevada",Tim Hark,M,0,0:00:14.80,?,https://dev.juggle.org/history/champs/champs2010.php,14.8,118
20/07/2010,2010,3b 100m,"IJA, Nevada",Anders Kierulf,M,0,0:00:14.90,?,https://dev.juggle.org/history/champs/champs2010.php,14.9,107
20/07/2010,2010,3b 100m,"IJA, Nevada",Paul Arneberg,M,0,0:00:14.90,?,https://dev.juggle.org/history/champs/champs2010.php,14.9,107
20/07/2010,2010,3b 100m,"IJA, Nevada",Lauge Benjaminson,M,0,0:00:15.20,?,https://dev.juggle.org/history/champs/champs2010.php,15.2,78
20/07/2010,2010,3b 100m,"IJA, Nevada",Andrew Swan,M,0,0:00:15.20,?,https://dev.juggle.org/history/champs/champs2010.php,15.2,78
20/07/2010,2010,3b 100m,"IJA, Nevada",Andrew Hodge,M,0,0:00:15.30,?,https://dev.juggle.org/history/champs/champs2010.php,15.3,70
20/07/2010,2010,3b 100m,"IJA, Nevada",Dan Burke,M,0,0:00:15.40,?,https://dev.juggle.org/history/champs/champs2010.php,15.4,62
20/07/2010,2010,3b 100m,"IJA, Nevada",Chris Garcia,M,0,0:00:15.50,?,https://dev.juggle.org/history/champs/champs2010.php,15.5,54
20/07/2010,2010,3b 100m,"IJA, Nevada",Colin Revere,M,0,0:00:16.00,?,https://dev.juggle.org/history/champs/champs2010.php,16.0,24
20/07/2010,2010,3b 100m,"IJA, Nevada",Chris Olson,M,0,0:00:16.00,?,https://dev.juggle.org/history/champs/champs2010.php,16.0,24
20/07/2010,2010,3b 100m,"IJA, Nevada",Evan Peter,M,0,0:00:16.30,?,https://dev.juggle.org/history/champs/champs2010.php,16.3,11
20/07/2010,2010,3b 100m,"IJA, Nevada",Kyler McClintock,M,0,0:00:16.60,?,https://dev.juggle.org/history/champs/champs2010.php,16.6,3
20/07/2010,2010,3b 100m,"IJA, Nevada",Nick Hiniker,M,0,0:00:18.80,?,https://dev.juggle.org/history/champs/champs2010.php,18.8,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Greg Meehan,M,0,0:00:18.80,?,https://dev.juggle.org/history/champs/champs2010.php,18.8,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Justin Kolas,M,0,0:00:18.90,?,https://dev.juggle.org/history/champs/champs2010.php,18.9,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Tom McClintock,M,0,0:00:19.30,?,https://dev.juggle.org/history/champs/champs2010.php,19.3,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Jack Hirschowitz,M,USA,0:00:19.70,?,https://dev.juggle.org/history/champs/champs2010.php,19.7,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Heather Marriott,F,USA,0:00:20.10,?,https://dev.juggle.org/history/champs/champs2010.php,20.1,35
20/07/2010,2010,3b 100m,"IJA, Nevada",Jack Levy,M,0,0:00:20.30,?,https://dev.juggle.org/history/champs/champs2010.php,20.3,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Chris Dokler,M,0,0:00:20.70,?,https://dev.juggle.org/history/champs/champs2010.php,20.7,0
20/07/2010,2010,3b 100m,"IJA, Nevada",David Mlakar,M,0,0:00:20.90,?,https://dev.juggle.org/history/champs/champs2010.php,20.9,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Neil Jordan,M,0,0:00:20.90,?,https://dev.juggle.org/history/champs/champs2010.php,20.9,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Daniel Rose,M,0,0:00:21.50,?,https://dev.juggle.org/history/champs/champs2010.php,21.5,0
20/07/2010,2010,5b 100m,"IJA, Nevada",Lauge Benjaminson,M,0,0:00:24.00,?,https://dev.juggle.org/history/champs/champs2010.php,24.0,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Kevin Giblin,M,0,0:00:24.10,?,https://dev.juggle.org/history/champs/champs2010.php,24.1,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Dan Chan,M,0,0:00:24.60,?,https://dev.juggle.org/history/champs/champs2010.php,24.6,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Jacob Biesiada,M,0,0:00:25.00,?,https://dev.juggle.org/history/champs/champs2010.php,25.0,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Scott Geyman,M,0,0:00:26.90,?,https://dev.juggle.org/history/champs/champs2010.php,26.9,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Andrew Ruiz,M,0,0:00:27.40,?,https://dev.juggle.org/history/champs/champs2010.php,27.4,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Sean Carney,M,0,0:00:27.60,?,https://dev.juggle.org/history/champs/champs2010.php,27.6,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Brendan Cogan,M,0,0:00:28.60,?,https://dev.juggle.org/history/champs/champs2010.php,28.6,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Alec Bennett,M,0,0:00:29.20,?,https://dev.juggle.org/history/champs/champs2010.php,29.2,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Sean Carney,M,0,0:00:29.50,?,https://dev.juggle.org/history/champs/champs2010.php,29.5,182
20/07/2010,2010,3b 200m,"IJA, Nevada",Tyler Wishau,M,USA,0:00:30.50,?,https://dev.juggle.org/history/champs/champs2010.php,30.5,126
20/07/2010,2010,3b 200m,"IJA, Nevada",Tim Hark,M,0,0:00:30.90,?,https://dev.juggle.org/history/champs/champs2010.php,30.9,107
20/07/2010,2010,5b 100m,"IJA, Nevada",Jack Levy,M,0,0:00:31.10,?,https://dev.juggle.org/history/champs/champs2010.php,31.1,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Len Ferman,M,USA,0:00:31.90,?,https://dev.juggle.org/history/champs/champs2010.php,31.9,65
20/07/2010,2010,3b 200m,"IJA, Nevada",Jack Levy,M,0,0:00:32.20,?,https://dev.juggle.org/history/champs/champs2010.php,32.2,54
20/07/2010,2010,3b 200m,"IJA, Nevada",David Mlakar,M,0,0:00:32.30,?,https://dev.juggle.org/history/champs/champs2010.php,32.3,51
20/07/2010,2010,5b 100m,"IJA, Nevada",Andrew Ruiz,M,0,0:00:32.40,?,https://dev.juggle.org/history/champs/champs2010.php,32.4,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Joey Spicola,M,0,0:00:32.50,?,https://dev.juggle.org/history/champs/champs2010.php,32.5,45
20/07/2010,2010,3b 200m,"IJA, Nevada",Anders Kierulf,M,0,0:00:33.00,?,https://dev.juggle.org/history/champs/champs2010.php,33.0,31
20/07/2010,2010,3b 200m,"IJA, Nevada",Kevin Giblin,M,0,0:00:33.30,?,https://dev.juggle.org/history/champs/champs2010.php,33.3,24
20/07/2010,2010,3b 200m,"IJA, Nevada",Chris Lovdal,M,0,0:00:34.40,?,https://dev.juggle.org/history/champs/champs2010.php,34.4,6
20/07/2010,2010,5b 100m,"IJA, Nevada",Tim Hark,M,0,0:00:34.80,?,https://dev.juggle.org/history/champs/champs2010.php,34.8,0
20/07/2010,2010,5b 100m,"IJA, Nevada",Kyler McClintock,M,0,0:00:35.80,?,https://dev.juggle.org/history/champs/champs2010.php,35.8,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Kyler McClintock,M,0,0:00:36.00,?,https://dev.juggle.org/history/champs/champs2010.php,36.0,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Danny Hodge,M,0,0:00:36.50,?,https://dev.juggle.org/history/champs/champs2010.php,36.5,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Neil Jordan,M,0,0:00:36.80,?,https://dev.juggle.org/history/champs/champs2010.php,36.8,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Ricky Harr,M,0,0:00:37.30,?,https://dev.juggle.org/history/champs/champs2010.php,37.3,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Andrew Hodge,M,0,0:00:37.40,?,https://dev.juggle.org/history/champs/champs2010.php,37.4,0
20/07/2010,2010,5b 100m,"IJA, Nevada",Joey Spicola,M,0,0:00:37.70,?,https://dev.juggle.org/history/champs/champs2010.php,37.7,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Daniel Rose,M,0,0:00:38.50,?,https://dev.juggle.org/history/champs/champs2010.php,38.5,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Colin Revere,M,0,0:00:39.20,?,https://dev.juggle.org/history/champs/champs2010.php,39.2,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Tom McClintock,M,0,0:00:39.30,?,https://dev.juggle.org/history/champs/champs2010.php,39.3,0
20/07/2010,2010,3b 100m,"IJA, Nevada",Jon Bozak,M,0,0:00:40.00,?,https://dev.juggle.org/history/champs/champs2010.php,40.0,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Jack Hirschowitz,M,USA,0:00:41.40,?,https://dev.juggle.org/history/champs/champs2010.php,41.4,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Chris Dokler,M,0,0:00:41.90,?,https://dev.juggle.org/history/champs/champs2010.php,41.9,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Heather Marriott,F,USA,0:00:42.10,?,https://dev.juggle.org/history/champs/champs2010.php,42.1,25
20/07/2010,2010,3b 100m,"IJA, Nevada",Gordon Cornell,M,0,0:00:42.40,?,https://dev.juggle.org/history/champs/champs2010.php,42.4,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Dylan Waickman,M,0,0:00:42.80,?,https://dev.juggle.org/history/champs/champs2010.php,42.8,0
20/07/2010,2010,5b 100m,"IJA, Nevada",Evan Peter,M,0,0:00:43.90,?,https://dev.juggle.org/history/champs/champs2010.php,43.9,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Paul Arneberg,M,0,0:00:45.80,?,https://dev.juggle.org/history/champs/champs2010.php,45.8,0
20/07/2010,2010,5b 100m,"IJA, Nevada",David Mlakar,M,0,0:00:46.00,?,https://dev.juggle.org/history/champs/champs2010.php,46.0,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Dan Chan,M,0,0:00:47.80,?,https://dev.juggle.org/history/champs/champs2010.php,47.8,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Mike Swan,M,0,0:00:47.90,?,https://dev.juggle.org/history/champs/champs2010.php,47.9,0
20/07/2010,2010,5b 100m,"IJA, Nevada",Andrew Hodge,M,0,0:00:51.60,?,https://dev.juggle.org/history/champs/champs2010.php,51.6,0
20/07/2010,2010,5b 100m,"IJA, Nevada",Andrew Swan,M,0,0:00:54.90,?,https://dev.juggle.org/history/champs/champs2010.php,54.9,0
20/07/2010,2010,3b 200m,"IJA, Nevada",Danny Hodge,M,0,0:00:55.70,?,https://dev.juggle.org/history/champs/champs2010.php,55.7,0
20/07/2010,2010,5b 100m,"IJA, Nevada",Daniel Rose,M,0,0:00:57.80,?,https://dev.juggle.org/history/champs/champs2010.php,57.8,0
20/07/2010,2010,5b 100m,"IJA, Nevada",Colin Revere,M,0,0:00:58.00,?,https://dev.juggle.org/history/champs/champs2010.php,58.0,0
20/07/2010,2010,7b 100m,"IJA, Nevada",Lauge Benjaminson,M,0,0:00:58.40,?,https://dev.juggle.org/history/champs/champs2010.php,58.4,0
20/07/2010,2010,3b 4x100m,"IJA, Nevada","Sean Carney, Chris Lovdal, Daniel Burke, Joey Spicola",M,0,0:00:58.80,?,https://dev.juggle.org/history/champs/champs2010.php,58.8,141
20/07/2010,2010,3b 200m,"IJA, Nevada",Gordon Cornell,M,0,0:00:59.30,?,https://dev.juggle.org/history/champs/champs2010.php,59.3,0
20/07/2010,2010,3b 4x100m,"IJA, Nevada","David Mlakar, Dylan Waickman, Tim Hark, Tyler Wishau",M,0,0:00:59.80,?,https://dev.juggle.org/history/champs/champs2010.php,59.8,116
20/07/2010,2010,5b 100m,"IJA, Nevada",Tyler Wishau,M,USA,0:01:05.00,?,https://dev.juggle.org/history/champs/champs2010.php,65.0,0
20/07/2010,2010,5b 100m,"IJA, Nevada",Chris Dokler,M,0,0:01:06.50,?,https://dev.juggle.org/history/champs/champs2010.php,66.5,0
20/07/2010,2010,3b 400m,"IJA, Nevada",Chris Lovdal,M,0,0:01:07.90,?,https://dev.juggle.org/history/champs/champs2010.php,67.9,125
20/07/2010,2010,3b 200m,"IJA, Nevada",Hannah Bowlin,F,0,0:01:08.40,?,https://dev.juggle.org/history/champs/champs2010.php,68.4,0
20/07/2010,2010,3b 400m,"IJA, Nevada",Dylan Waickman,M,0,0:01:08.50,?,https://dev.juggle.org/history/champs/champs2010.php,68.5,112
20/07/2010,2010,3b 400m,"IJA, Nevada",Tyler Wishau,M,USA,0:01:09.70,?,https://dev.juggle.org/history/champs/champs2010.php,69.7,88
20/07/2010,2010,3b 4x100m,"IJA, Nevada","Danny Rose, Colin Revere, Jack Levy, Ricky Harr",M,0,0:01:10.80,?,https://dev.juggle.org/history/champs/champs2010.php,70.8,0
20/07/2010,2010,5b 100m,"IJA, Nevada",Nick Hiniker,M,0,0:01:11.80,?,https://dev.juggle.org/history/champs/champs2010.php,71.8,0
